Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 2, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699129'}
Loaded pretrained weights.
#i	Loss	VTE	TV
400	-0.11	-0.12(-0.12)	0.01(199)
400	-0.04	-0.11(-0.11)	0.07(13.9)
400	-0.1	-0.13(-0.13)	0.03(69.8)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699139'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.01	-0.01(-0.01)	0.0(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699140'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699139'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.3, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699140'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.16	-0.01(-0.01)	0.17(341)
0	1.69	-0.01(-0.01)	1.7(341)
0	0.01	-0.01(-0.01)	0.02(341)
10	-0.05	-0.06(-0.06)	0.0(409)
10	0.06	-0.06(-0.06)	0.12(244)
10	-0.04	-0.06(-0.06)	0.02(372)
10	0.64	-0.05(-0.05)	0.69(138)
20	-0.07	-0.07(-0.07)	0.0(458)
20	0.09	-0.07(-0.07)	0.16(321)
20	-0.05	-0.07(-0.07)	0.02(428)
20	0.6	-0.06(-0.06)	0.66(131)
30	-0.06	-0.06(-0.06)	0.0(449)
30	0.06	-0.06(-0.06)	0.12(247)
30	-0.04	-0.06(-0.06)	0.02(424)
30	0.6	-0.05(-0.05)	0.65(130)
40	-0.03	-0.03(-0.03)	0.0(448)
40	0.09	-0.04(-0.04)	0.13(266)
40	-0.01	-0.04(-0.04)	0.02(417)
40	0.41	-0.05(-0.05)	0.47(93.1)
50	-0.06	-0.06(-0.06)	0.0(392)
50	0.06	-0.07(-0.07)	0.13(260)
50	-0.05	-0.06(-0.06)	0.02(355)
50	0.55	-0.06(-0.06)	0.61(121)
60	-0.05	-0.05(-0.05)	0.0(416)
60	0.05	-0.06(-0.06)	0.11(228)
60	-0.03	-0.05(-0.05)	0.02(383)
60	0.35	-0.06(-0.06)	0.41(82.7)
70	-0.05	-0.05(-0.05)	0.0(492)
70	0.09	-0.05(-0.05)	0.14(286)
70	-0.02	-0.05(-0.05)	0.02(459)
70	0.7	-0.05(-0.05)	0.75(150)
80	-0.05	-0.05(-0.05)	0.0(388)
80	0.05	-0.06(-0.06)	0.11(220)
80	-0.03	-0.05(-0.05)	0.02(352)
80	0.53	-0.05(-0.05)	0.58(116)
90	-0.06	-0.06(-0.06)	0.0(485)
90	0.07	-0.07(-0.07)	0.14(277)
90	-0.04	-0.06(-0.06)	0.02(438)
90	0.49	-0.08(-0.08)	0.58(115)
100	-0.07	-0.07(-0.07)	0.0(397)
100	0.05	-0.08(-0.08)	0.13(258)
100	-0.06	-0.07(-0.07)	0.02(357)
100	0.51	-0.08(-0.08)	0.59(118)
110	-0.06	-0.06(-0.06)	0.0(424)
110	0.04	-0.07(-0.07)	0.1(206)
110	-0.04	-0.06(-0.06)	0.02(390)
110	0.4	-0.06(-0.06)	0.47(93.3)
120	-0.03	-0.03(-0.03)	0.0(528)
120	0.14	-0.04(-0.04)	0.18(352)
120	-0.01	-0.03(-0.03)	0.02(497)
120	0.6	-0.04(-0.04)	0.64(128)
130	-0.05	-0.05(-0.05)	0.0(402)
130	0.11	-0.05(-0.05)	0.16(319)
130	-0.03	-0.05(-0.05)	0.02(378)
130	0.58	-0.05(-0.05)	0.63(126)
140	-0.07	-0.07(-0.07)	0.0(400)
140	0.03	-0.08(-0.08)	0.11(226)
140	-0.05	-0.07(-0.07)	0.02(371)
140	0.43	-0.08(-0.08)	0.51(102)
150	-0.04	-0.04(-0.04)	0.0(564)
150	0.14	-0.05(-0.05)	0.19(373)
150	-0.02	-0.05(-0.05)	0.03(529)
150	0.72	-0.04(-0.04)	0.76(152)
160	-0.07	-0.07(-0.07)	0.0(386)
160	-0.05	-0.07(-0.07)	0.02(353)
160	0.02	-0.09(-0.09)	0.11(213)
160	0.29	-0.09(-0.09)	0.38(75.8)
170	-0.07	-0.07(-0.07)	0.0(419)
170	-0.05	-0.07(-0.07)	0.02(388)
170	0.04	-0.07(-0.07)	0.11(226)
170	0.29	-0.08(-0.08)	0.37(74.6)
180	-0.08	-0.08(-0.08)	0.0(380)
180	-0.07	-0.08(-0.08)	0.02(339)
180	0.01	-0.08(-0.08)	0.09(188)
180	0.25	-0.08(-0.08)	0.33(65.2)
190	-0.08	-0.08(-0.08)	0.0(464)
190	-0.06	-0.08(-0.08)	0.02(423)
190	0.07	-0.09(-0.09)	0.16(317)
190	0.3	-0.1(-0.1)	0.4(79.9)
200	-0.08	-0.08(-0.08)	0.0(474)
200	-0.07	-0.09(-0.09)	0.02(429)
200	0.04	-0.1(-0.1)	0.14(278)
200	0.37	-0.09(-0.09)	0.45(90.7)
210	-0.1	-0.1(-0.1)	0.0(371)
210	-0.08	-0.1(-0.1)	0.02(325)
210	-0.01	-0.1(-0.1)	0.09(181)
210	0.2	-0.09(-0.09)	0.3(59.1)
220	-0.08	-0.08(-0.08)	0.0(414)
220	-0.06	-0.08(-0.08)	0.02(375)
220	0.03	-0.09(-0.09)	0.12(244)
220	0.27	-0.09(-0.09)	0.36(71.9)
230	-0.07	-0.07(-0.07)	0.0(453)
230	-0.05	-0.07(-0.07)	0.02(402)
230	0.06	-0.07(-0.07)	0.13(266)
230	0.34	-0.06(-0.06)	0.4(80.3)
240	-0.08	-0.09(-0.09)	0.0(355)
240	-0.07	-0.09(-0.09)	0.02(310)
240	-0.01	-0.1(-0.1)	0.09(178)
240	0.23	-0.08(-0.08)	0.31(62.2)
250	-0.09	-0.09(-0.09)	0.0(394)
250	-0.07	-0.09(-0.09)	0.02(343)
250	0.01	-0.09(-0.09)	0.09(184)
250	0.22	-0.05(-0.05)	0.28(55.1)
260	-0.06	-0.07(-0.07)	0.0(440)
260	-0.05	-0.07(-0.07)	0.02(374)
260	0.03	-0.07(-0.07)	0.1(196)
260	0.22	-0.05(-0.05)	0.27(53.0)
270	-0.09	-0.09(-0.09)	0.0(383)
270	-0.07	-0.09(-0.09)	0.02(326)
270	0.01	-0.1(-0.1)	0.1(208)
270	0.28	-0.08(-0.08)	0.37(73.1)
280	-0.1	-0.1(-0.1)	0.0(299)
280	-0.09	-0.1(-0.1)	0.01(254)
280	-0.04	-0.11(-0.11)	0.07(135)
280	0.07	-0.1(-0.1)	0.17(33.0)
290	-0.09	-0.09(-0.09)	0.0(328)
290	-0.08	-0.1(-0.1)	0.01(270)
290	-0.03	-0.1(-0.1)	0.07(142)
290	0.15	-0.07(-0.07)	0.21(42.6)
300	-0.1	-0.1(-0.1)	0.0(350)
300	-0.09	-0.11(-0.11)	0.01(287)
300	-0.04	-0.11(-0.11)	0.07(149)
300	0.09	-0.1(-0.1)	0.19(38.5)
310	-0.09	-0.09(-0.09)	0.0(395)
310	-0.08	-0.09(-0.09)	0.02(319)
310	-0.03	-0.1(-0.1)	0.07(149)
310	0.16	-0.09(-0.09)	0.24(48.8)
320	-0.1	-0.11(-0.11)	0.0(360)
320	-0.09	-0.1(-0.1)	0.01(287)
320	-0.03	-0.1(-0.1)	0.07(140)
320	0.09	-0.09(-0.09)	0.17(34.7)
330	-0.1	-0.1(-0.1)	0.0(328)
330	-0.09	-0.11(-0.11)	0.01(253)
330	-0.06	-0.12(-0.12)	0.06(112)
330	0.02	-0.11(-0.11)	0.12(24.8)
340	-0.1	-0.1(-0.1)	0.0(251)
340	-0.09	-0.1(-0.1)	0.01(190)
340	-0.07	-0.11(-0.11)	0.04(74.8)
340	-0.01	-0.09(-0.09)	0.08(15.5)
350	-0.12	-0.13(-0.13)	0.01(223)
350	-0.12	-0.13(-0.13)	0.0(302)
350	-0.1	-0.14(-0.14)	0.04(80.2)
350	-0.03	-0.12(-0.12)	0.09(17.2)
360	-0.1	-0.11(-0.11)	0.01(201)
360	-0.11	-0.11(-0.11)	0.0(276)
360	-0.09	-0.12(-0.12)	0.04(70.7)
360	-0.02	-0.09(-0.09)	0.07(14.4)
370	-0.1	-0.11(-0.11)	0.01(200)
370	-0.11	-0.11(-0.11)	0.0(278)
370	-0.09	-0.12(-0.12)	0.03(68.0)
370	-0.01	-0.09(-0.09)	0.08(15.0)
380	-0.11	-0.12(-0.12)	0.01(190)
380	-0.11	-0.12(-0.12)	0.0(265)
380	-0.1	-0.13(-0.13)	0.03(64.7)
380	-0.03	-0.1(-0.1)	0.07(13.4)
390	-0.11	-0.12(-0.12)	0.01(191)
390	-0.12	-0.12(-0.12)	0.0(267)
390	-0.1	-0.14(-0.14)	0.03(63.2)
390	-0.04	-0.11(-0.11)	0.06(12.5)
400	-0.11	-0.12(-0.12)	0.01(234)
400	-0.11	-0.11(-0.11)	0.0(329)
400	-0.09	-0.13(-0.13)	0.04(78.6)
400	-0.02	-0.1(-0.1)	0.08(15.7)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699141'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.01	-0.01(-0.01)	0.02(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699141'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699141'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 5, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 1.0, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699141'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	1.69	-0.01(-0.01)	1.7(341)
0	-0.01	-0.01(-0.01)	0.0(341)
0	0.16	-0.01(-0.01)	0.17(341)
10	-0.01	-0.03(-0.03)	0.02(467)
10	-0.03	-0.03(-0.03)	0.0(484)
10	1.69	-0.04(-0.04)	1.73(346)
10	0.16	-0.03(-0.03)	0.19(375)
20	-0.03	-0.05(-0.05)	0.02(479)
20	-0.05	-0.05(-0.05)	0.0(500)
20	0.16	-0.05(-0.05)	0.21(412)
20	1.15	-0.05(-0.05)	1.2(241)
30	-0.02	-0.05(-0.05)	0.02(483)
30	-0.04	-0.05(-0.05)	0.0(513)
30	1.64	-0.04(-0.04)	1.68(336)
30	0.16	-0.04(-0.04)	0.2(406)
40	0.01	-0.02(-0.02)	0.02(499)
40	-0.02	-0.02(-0.02)	0.0(512)
40	1.28	-0.04(-0.04)	1.31(263)
40	0.18	-0.02(-0.02)	0.2(405)
50	-0.02	-0.04(-0.04)	0.02(444)
50	-0.04	-0.04(-0.04)	0.0(463)
50	1.75	-0.03(-0.03)	1.78(357)
50	0.18	-0.03(-0.03)	0.21(426)
60	-0.0	-0.03(-0.03)	0.02(440)
60	-0.02	-0.03(-0.03)	0.0(468)
60	1.17	-0.05(-0.05)	1.21(243)
60	0.13	-0.03(-0.03)	0.16(323)
70	0.01	-0.02(-0.02)	0.03(542)
70	-0.02	-0.03(-0.03)	0.0(567)
70	1.92	-0.03(-0.03)	1.95(390)
70	0.2	-0.02(-0.02)	0.22(441)
80	-0.01	-0.03(-0.03)	0.02(402)
80	-0.03	-0.03(-0.03)	0.0(426)
80	1.5	-0.03(-0.03)	1.53(306)
80	0.12	-0.03(-0.03)	0.15(299)
90	-0.0	-0.03(-0.03)	0.03(516)
90	-0.03	-0.03(-0.03)	0.0(543)
90	0.18	-0.03(-0.03)	0.21(410)
90	1.41	-0.05(-0.05)	1.46(293)
100	-0.01	-0.04(-0.04)	0.02(446)
100	-0.04	-0.04(-0.04)	0.0(465)
100	0.11	-0.05(-0.05)	0.15(307)
100	1.74	-0.05(-0.05)	1.78(357)
110	-0.01	-0.03(-0.03)	0.02(451)
110	-0.03	-0.03(-0.03)	0.0(481)
110	0.14	-0.03(-0.03)	0.16(327)
110	1.15	-0.05(-0.05)	1.2(240)
120	0.01	-0.02(-0.02)	0.03(613)
120	-0.02	-0.02(-0.02)	0.0(632)
120	0.25	-0.03(-0.03)	0.28(552)
120	1.68	-0.03(-0.03)	1.7(341)
130	-0.01	-0.03(-0.03)	0.02(454)
130	-0.03	-0.03(-0.03)	0.0(475)
130	0.2	-0.03(-0.03)	0.22(444)
130	1.15	-0.05(-0.05)	1.2(240)
140	-0.02	-0.04(-0.04)	0.02(442)
140	-0.04	-0.04(-0.04)	0.0(462)
140	0.15	-0.04(-0.04)	0.2(395)
140	1.06	-0.07(-0.07)	1.13(226)
150	0.01	-0.02(-0.02)	0.03(636)
150	-0.02	-0.02(-0.02)	0.0(658)
150	0.22	-0.02(-0.02)	0.24(479)
150	1.49	-0.03(-0.03)	1.52(303)
160	-0.02	-0.04(-0.04)	0.02(423)
160	-0.04	-0.04(-0.04)	0.0(444)
160	0.11	-0.05(-0.05)	0.16(317)
160	1.15	-0.06(-0.06)	1.2(241)
170	-0.02	-0.05(-0.05)	0.02(470)
170	-0.04	-0.05(-0.05)	0.0(494)
170	0.12	-0.05(-0.05)	0.17(346)
170	1.12	-0.06(-0.06)	1.18(235)
180	-0.06	-0.08(-0.08)	0.02(424)
180	-0.08	-0.08(-0.08)	0.0(450)
180	0.06	-0.07(-0.07)	0.13(267)
180	0.99	-0.05(-0.05)	1.05(209)
190	-0.05	-0.07(-0.07)	0.02(498)
190	-0.07	-0.07(-0.07)	0.0(530)
190	0.08	-0.08(-0.08)	0.16(326)
190	0.81	-0.08(-0.08)	0.89(178)
200	-0.04	-0.07(-0.07)	0.03(557)
200	-0.07	-0.07(-0.07)	0.0(576)
200	0.15	-0.07(-0.07)	0.22(444)
200	0.75	-0.07(-0.07)	0.81(163)
210	-0.06	-0.08(-0.08)	0.02(404)
210	-0.08	-0.08(-0.08)	0.0(435)
210	0.06	-0.07(-0.07)	0.13(268)
210	0.64	-0.07(-0.07)	0.71(141)
220	-0.03	-0.05(-0.05)	0.02(491)
220	-0.05	-0.05(-0.05)	0.0(514)
220	0.11	-0.06(-0.06)	0.17(342)
220	0.67	-0.08(-0.08)	0.75(150)
230	-0.02	-0.05(-0.05)	0.03(526)
230	-0.05	-0.05(-0.05)	0.0(554)
230	0.14	-0.05(-0.05)	0.19(380)
230	0.9	-0.05(-0.05)	0.96(192)
240	-0.04	-0.06(-0.06)	0.02(397)
240	-0.05	-0.06(-0.06)	0.0(424)
240	0.09	-0.06(-0.06)	0.15(302)
240	0.59	-0.07(-0.07)	0.66(132)
250	-0.05	-0.07(-0.07)	0.02(441)
250	-0.07	-0.07(-0.07)	0.0(471)
250	0.1	-0.06(-0.06)	0.16(327)
250	0.61	-0.05(-0.05)	0.66(132)
260	-0.02	-0.04(-0.04)	0.02(493)
260	-0.04	-0.04(-0.04)	0.0(543)
260	0.14	-0.05(-0.05)	0.18(365)
260	0.74	-0.04(-0.04)	0.77(155)
270	-0.04	-0.06(-0.06)	0.02(453)
270	-0.06	-0.06(-0.06)	0.0(481)
270	0.11	-0.06(-0.06)	0.17(348)
270	0.66	-0.07(-0.07)	0.73(146)
280	-0.07	-0.09(-0.09)	0.02(344)
280	-0.08	-0.09(-0.09)	0.0(369)
280	0.02	-0.09(-0.09)	0.11(220)
280	0.34	-0.09(-0.09)	0.43(86.3)
290	-0.05	-0.07(-0.07)	0.02(380)
290	-0.07	-0.07(-0.07)	0.0(409)
290	0.07	-0.07(-0.07)	0.14(274)
290	0.57	-0.05(-0.05)	0.61(123)
300	-0.05	-0.07(-0.07)	0.02(397)
300	-0.07	-0.07(-0.07)	0.0(435)
300	0.05	-0.08(-0.08)	0.13(269)
300	0.29	-0.09(-0.09)	0.39(77.2)
310	-0.05	-0.07(-0.07)	0.02(429)
310	-0.07	-0.07(-0.07)	0.0(482)
310	0.04	-0.08(-0.08)	0.12(242)
310	0.32	-0.08(-0.08)	0.4(79.8)
320	-0.07	-0.09(-0.09)	0.02(389)
320	-0.09	-0.09(-0.09)	0.0(437)
320	0.03	-0.09(-0.09)	0.12(241)
320	0.24	-0.09(-0.09)	0.33(66.6)
330	-0.07	-0.09(-0.09)	0.02(350)
330	-0.09	-0.09(-0.09)	0.0(403)
330	-0.0	-0.1(-0.1)	0.09(189)
330	0.14	-0.1(-0.1)	0.24(48.1)
340	-0.08	-0.09(-0.09)	0.01(261)
340	-0.09	-0.09(-0.09)	0.0(304)
340	-0.03	-0.1(-0.1)	0.06(128)
340	0.06	-0.08(-0.08)	0.14(27.7)
350	-0.1	-0.12(-0.12)	0.01(292)
350	-0.11	-0.11(-0.11)	0.0(356)
350	-0.06	-0.13(-0.13)	0.07(134)
350	0.01	-0.12(-0.12)	0.13(25.7)
360	-0.09	-0.1(-0.1)	0.01(261)
360	-0.1	-0.1(-0.1)	0.0(322)
360	-0.05	-0.11(-0.11)	0.06(118)
360	0.01	-0.09(-0.09)	0.1(20.2)
370	-0.1	-0.11(-0.11)	0.01(254)
370	-0.1	-0.11(-0.11)	0.0(319)
370	-0.06	-0.12(-0.12)	0.05(106)
370	0.01	-0.09(-0.09)	0.1(20.5)
380	-0.11	-0.12(-0.12)	0.01(236)
380	-0.12	-0.12(-0.12)	0.0(301)
380	-0.09	-0.13(-0.13)	0.04(88.9)
380	-0.02	-0.1(-0.1)	0.08(17.0)
390	-0.1	-0.12(-0.12)	0.01(233)
390	-0.11	-0.11(-0.11)	0.0(301)
390	-0.09	-0.13(-0.13)	0.04(81.6)
390	-0.04	-0.11(-0.11)	0.07(14.0)
400	-0.1	-0.11(-0.11)	0.01(285)
400	-0.1	-0.11(-0.11)	0.0(369)
400	-0.07	-0.12(-0.12)	0.05(99.8)
400	-0.02	-0.1(-0.1)	0.09(17.3)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.1, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699142'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	-0.01	-0.02(-0.02)	0.02(341)
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 1.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699142'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 10.0, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699142'}
Loaded pretrained weights.
#i	Loss	VTE	TV
Trying to load config file configs/lr_rate.toml but it doesnt exist
{'toml': 'configs/lr_rate.toml', 'experiment': None, 'layer': 8, 'feature': 0, 'target': 0, 'seed': 6247423, 'grid': 0.01, 'lr': 0.01, 'network': 34, 'patch': 16, 'sign': 1, 'method': 'in_feat', 'dir': None, 'tv': 1.0, 'exp_no': '1642699142'}
Loaded pretrained weights.
#i	Loss	VTE	TV
0	0.15	-0.02(-0.02)	0.17(341)
0	1.68	-0.02(-0.02)	1.7(341)
0	-0.02	-0.02(-0.02)	0.0(341)
10	-0.01	-0.03(-0.03)	0.02(407)
10	-0.03	-0.03(-0.03)	0.0(409)
10	0.16	-0.03(-0.03)	0.19(383)
10	1.5	-0.01(-0.01)	1.52(304)
20	-0.05	-0.07(-0.07)	0.02(423)
20	-0.07	-0.07(-0.07)	0.0(428)
20	0.11	-0.07(-0.07)	0.19(375)
20	1.05	-0.07(-0.07)	1.12(224)
30	-0.04	-0.06(-0.06)	0.02(418)
30	-0.06	-0.06(-0.06)	0.0(426)
30	0.11	-0.07(-0.07)	0.18(352)
30	0.68	-0.05(-0.05)	0.73(145)
40	-0.04	-0.06(-0.06)	0.02(408)
40	-0.06	-0.06(-0.06)	0.0(417)
40	0.1	-0.06(-0.06)	0.16(327)
40	0.36	-0.08(-0.08)	0.44(87.2)
50	-0.06	-0.08(-0.08)	0.02(368)
50	-0.08	-0.08(-0.08)	0.0(378)
50	0.06	-0.08(-0.08)	0.14(279)
50	0.12	-0.1(-0.1)	0.22(43.9)
60	-0.05	-0.07(-0.07)	0.02(371)
60	-0.06	-0.06(-0.06)	0.0(383)
60	0.07	-0.06(-0.06)	0.13(266)
60	0.08	-0.07(-0.07)	0.15(29.3)
70	-0.07	-0.09(-0.09)	0.02(444)
70	-0.08	-0.09(-0.09)	0.0(460)
70	0.06	-0.09(-0.09)	0.15(304)
70	0.05	-0.1(-0.1)	0.15(30.1)
80	-0.07	-0.09(-0.09)	0.02(341)
80	-0.08	-0.09(-0.09)	0.0(355)
80	0.02	-0.09(-0.09)	0.11(218)
80	0.04	-0.07(-0.07)	0.12(23.0)
90	-0.1	-0.12(-0.12)	0.02(424)
90	-0.12	-0.12(-0.12)	0.0(444)
90	-0.0	-0.13(-0.13)	0.13(259)
90	0.02	-0.13(-0.13)	0.15(29.6)
100	-0.1	-0.12(-0.12)	0.02(364)
100	-0.04	-0.14(-0.14)	0.11(210)
100	-0.11	-0.12(-0.12)	0.0(383)
100	-0.03	-0.15(-0.15)	0.12(23.6)
110	-0.07	-0.09(-0.09)	0.02(375)
110	0.0	-0.1(-0.1)	0.1(209)
110	-0.09	-0.09(-0.09)	0.0(395)
110	0.02	-0.09(-0.09)	0.11(21.5)
120	-0.04	-0.06(-0.06)	0.02(452)
120	0.06	-0.06(-0.06)	0.12(240)
120	-0.06	-0.06(-0.06)	0.0(478)
120	0.1	-0.04(-0.04)	0.14(28.7)
130	-0.07	-0.08(-0.08)	0.02(346)
130	-0.0	-0.09(-0.09)	0.09(179)
130	-0.08	-0.08(-0.08)	0.0(367)
130	0.04	-0.08(-0.08)	0.12(23.4)
140	-0.12	-0.14(-0.14)	0.02(344)
140	-0.08	-0.16(-0.16)	0.09(172)
140	-0.14	-0.14(-0.14)	0.0(366)
140	-0.04	-0.15(-0.15)	0.11(22.3)
150	-0.05	-0.08(-0.08)	0.02(469)
150	0.03	-0.08(-0.08)	0.11(228)
150	-0.08	-0.08(-0.08)	0.0(501)
150	0.08	-0.08(-0.08)	0.15(30.8)
160	-0.12	-0.14(-0.14)	0.02(335)
160	-0.08	-0.16(-0.16)	0.08(158)
160	-0.13	-0.14(-0.14)	0.0(358)
160	-0.05	-0.16(-0.16)	0.11(22.6)
170	-0.1	-0.12(-0.12)	0.02(357)
170	-0.06	-0.14(-0.14)	0.08(161)
170	-0.12	-0.12(-0.12)	0.0(384)
170	-0.02	-0.13(-0.13)	0.11(21.6)
180	-0.11	-0.13(-0.13)	0.02(335)
180	-0.08	-0.15(-0.15)	0.07(150)
180	-0.13	-0.13(-0.13)	0.0(360)
180	-0.04	-0.14(-0.14)	0.1(19.8)
190	-0.13	-0.15(-0.15)	0.02(396)
190	-0.09	-0.17(-0.17)	0.09(175)
190	-0.15	-0.15(-0.15)	0.0(427)
190	-0.0	-0.15(-0.15)	0.15(29.6)
200	-0.13	-0.15(-0.15)	0.02(411)
200	-0.09	-0.18(-0.18)	0.09(173)
200	-0.14	-0.14(-0.14)	0.0(444)
200	-0.04	-0.17(-0.17)	0.14(27.6)
210	-0.14	-0.16(-0.16)	0.02(338)
210	-0.12	-0.19(-0.19)	0.07(142)
210	-0.16	-0.16(-0.16)	0.0(366)
210	-0.06	-0.16(-0.16)	0.11(21.5)
220	-0.12	-0.14(-0.14)	0.02(365)
220	-0.09	-0.16(-0.16)	0.07(147)
220	-0.13	-0.14(-0.14)	0.0(397)
220	-0.04	-0.15(-0.15)	0.11(21.6)
230	-0.11	-0.13(-0.13)	0.02(401)
230	-0.07	-0.15(-0.15)	0.08(159)
230	-0.12	-0.12(-0.12)	0.0(437)
230	0.0	-0.13(-0.13)	0.13(25.4)
240	-0.15	-0.17(-0.17)	0.02(323)
240	-0.13	-0.2(-0.2)	0.06(129)
240	-0.16	-0.16(-0.16)	0.0(352)
240	-0.06	-0.16(-0.16)	0.1(20.4)
250	-0.08	-0.1(-0.1)	0.02(364)
250	-0.03	-0.11(-0.11)	0.07(144)
